[1] "How metabolitees are associated with perceived safety? (permute within patients)"
[1] "Positively associated:"
                            Variables index correlation      qvalue pvalue
M9.12_369.2869n       M9.12_369.2869n   796  -0.4030626 0.000000000  0.000
M3.86_199.0975m.z   M3.86_199.0975m.z  4684  -0.4013662 0.000000000  0.000
M11.42_341.1781m.z M11.42_341.1781m.z  2750  -0.4000537 0.000000000  0.000
M10.59_180.0688m.z M10.59_180.0688m.z  5293  -0.4000294 0.000000000  0.000
M11.92_537.2164m.z M11.92_537.2164m.z  4329  -0.3997815 0.000000000  0.000
M5.15_177.0668m.z   M5.15_177.0668m.z  4216  -0.3993190 0.000000000  0.000
M2.87_369.0474m.z   M2.87_369.0474m.z  1738  -0.3986307 0.000000000  0.000
M11.00_307.1888m.z M11.00_307.1888m.z  2506  -0.3983328 0.000000000  0.000
M8.60_169.1233m.z   M8.60_169.1233m.z  4583  -0.3974806 0.000000000  0.000
M2.20_203.0823m.z   M2.20_203.0823m.z  4867  -0.3962278 0.000000000  0.000
M9.33_151.0262m.z   M9.33_151.0262m.z  4723  -0.3955283 0.000000000  0.000
M11.19_321.2433m.z M11.19_321.2433m.z  3965  -0.3950682 0.000000000  0.000
M10.21_267.1965m.z M10.21_267.1965m.z  2453  -0.3948870 0.000000000  0.000
M7.67_80.9651m.z     M7.67_80.9651m.z  3425  -0.3944439 0.000000000  0.000
M8.64_199.1703m.z   M8.64_199.1703m.z  3367  -0.3942299 0.000000000  0.000
M8.51_301.0649n       M8.51_301.0649n  3857  -0.3932504 0.000000000  0.000
M5.83_288.2161m.z   M5.83_288.2161m.z   577  -0.3929066 0.000000000  0.000
M2.76_130.0634n       M2.76_130.0634n   161  -0.3925788 0.000000000  0.000
M6.45_306.2171m.z   M6.45_306.2171m.z  4482  -0.3924840 0.000000000  0.000
M8.62_265.0882n       M8.62_265.0882n  4163  -0.3913562 0.000000000  0.000
M7.53_161.0607m.z   M7.53_161.0607m.z  5854  -0.3911391 0.000000000  0.000
M6.69_179.1076m.z   M6.69_179.1076m.z  5322  -0.3908065 0.000000000  0.000
M7.90_211.0703m.z   M7.90_211.0703m.z  4941  -0.3906846 0.000000000  0.000
M2.85_283.0457m.z   M2.85_283.0457m.z  2192  -0.3903448 0.000000000  0.000
M5.41_370.2948m.z   M5.41_370.2948m.z   550  -0.3903362 0.000000000  0.000
M5.39_396.3103m.z   M5.39_396.3103m.z  2220  -0.3901697 0.000000000  0.000
M7.83_210.1099n       M7.83_210.1099n  5519  -0.3886950 0.000000000  0.000
M1.07_180.0790n       M1.07_180.0790n  1650  -0.3886911 0.008547779  0.001
M10.15_197.1546m.z M10.15_197.1546m.z  2325  -0.3885865 0.000000000  0.000
M7.92_135.0815m.z   M7.92_135.0815m.z  4662  -0.3882935 0.000000000  0.000
M5.52_163.0764m.z   M5.52_163.0764m.z  5676  -0.3881335 0.000000000  0.000
M2.84_152.0447n       M2.84_152.0447n   698  -0.3872940 0.000000000  0.000
M2.88_101.0607m.z   M2.88_101.0607m.z  3355  -0.3870288 0.000000000  0.000
M11.02_337.1587m.z M11.02_337.1587m.z  3970  -0.3867460 0.000000000  0.000
M7.14_222.1133m.z   M7.14_222.1133m.z  3266  -0.3865897 0.000000000  0.000
M3.47_278.0701m.z   M3.47_278.0701m.z  5310  -0.3864809 0.000000000  0.000
M10.38_223.1702m.z M10.38_223.1702m.z  1099  -0.3860020 0.000000000  0.000
M5.92_384.2741m.z   M5.92_384.2741m.z  2675  -0.3857390 0.000000000  0.000
M7.97_176.0385m.z   M7.97_176.0385m.z  2693  -0.3856306 0.000000000  0.000
M11.01_290.1599m.z M11.01_290.1599m.z  1663  -0.3850280 0.000000000  0.000
M5.73_159.0562m.z   M5.73_159.0562m.z  5718  -0.3849233 0.000000000  0.000
M3.63_199.0975m.z   M3.63_199.0975m.z  4050  -0.3837193 0.000000000  0.000
M6.59_335.1228m.z   M6.59_335.1228m.z  3867  -0.3836959 0.000000000  0.000
M9.62_225.1482m.z   M9.62_225.1482m.z  3722  -0.3833521 0.000000000  0.000
M8.27_495.1195m.z   M8.27_495.1195m.z  4517  -0.3829465 0.000000000  0.000
M6.19_187.1338m.z   M6.19_187.1338m.z  5230  -0.3824399 0.000000000  0.000
M11.93_455.2132m.z M11.93_455.2132m.z  2314  -0.3823354 0.000000000  0.000
M2.90_451.0506m.z   M2.90_451.0506m.z  2064  -0.3820687 0.000000000  0.000
M10.79_444.3235n     M10.79_444.3235n  3365  -0.3818738 0.000000000  0.000
M8.11_165.0920m.z   M8.11_165.0920m.z  2174  -0.3814100 0.000000000  0.000
M9.11_225.1859m.z   M9.11_225.1859m.z  3416  -0.3807202 0.000000000  0.000
M5.94_141.0920m.z   M5.94_141.0920m.z  4780  -0.3799819 0.000000000  0.000
M6.15_399.0945m.z   M6.15_399.0945m.z  4757  -0.3796100 0.000000000  0.000
M6.47_302.0906n       M6.47_302.0906n  4586  -0.3787379 0.000000000  0.000
M2.79_293.0615m.z   M2.79_293.0615m.z  2445  -0.3781335 0.000000000  0.000
M9.27_152.0376m.z   M9.27_152.0376m.z  3801  -0.3774747 0.000000000  0.000
M5.89_386.2898m.z   M5.89_386.2898m.z  1539  -0.3772747 0.000000000  0.000
M10.38_305.1734m.z M10.38_305.1734m.z  2146  -0.3772217 0.000000000  0.000
M6.18_198.1134m.z   M6.18_198.1134m.z  4312  -0.3764155 0.000000000  0.000
M5.44_330.2635m.z   M5.44_330.2635m.z  1466  -0.3761252 0.000000000  0.000
M2.12_212.1181m.z   M2.12_212.1181m.z  1821  -0.3760636 0.000000000  0.000
M10.82_319.2293m.z M10.82_319.2293m.z  4558  -0.3760441 0.000000000  0.000
M6.15_370.1420n       M6.15_370.1420n  4186  -0.3759915 0.000000000  0.000
M9.84_398.3254m.z   M9.84_398.3254m.z  1952  -0.3754589 0.000000000  0.000
M6.16_159.1025m.z   M6.16_159.1025m.z  2000  -0.3745605 0.000000000  0.000
M10.25_253.1792m.z M10.25_253.1792m.z  5053  -0.3735740 0.000000000  0.000
M14.06_208.1000m.z M14.06_208.1000m.z  5942  -0.3733716 0.000000000  0.000
M9.83_253.2171m.z   M9.83_253.2171m.z  5136  -0.3719138 0.000000000  0.000
M6.15_323.1085m.z   M6.15_323.1085m.z  4389  -0.3713636 0.000000000  0.000
M7.44_315.2402n       M7.44_315.2402n   382  -0.3699512 0.000000000  0.000
M9.32_325.1137m.z   M9.32_325.1137m.z  3413  -0.3690308 0.000000000  0.000
M0.96_115.0400m.z   M0.96_115.0400m.z   786  -0.3688786 0.000000000  0.000
M2.35_459.1403m.z   M2.35_459.1403m.z  1480  -0.3687079 0.000000000  0.000
M2.22_211.0974m.z   M2.22_211.0974m.z  1476  -0.3682987 0.000000000  0.000
M8.43_386.2890m.z   M8.43_386.2890m.z  2464  -0.3681159 0.000000000  0.000
M6.25_160.0967m.z   M6.25_160.0967m.z  4199  -0.3676027 0.000000000  0.000
M7.61_316.1187m.z   M7.61_316.1187m.z  4691  -0.3660682 0.000000000  0.000
M6.48_155.1076m.z   M6.48_155.1076m.z  5493  -0.3657847 0.000000000  0.000
M8.19_139.0222m.z   M8.19_139.0222m.z  5728  -0.3645655 0.000000000  0.000
M2.67_333.1441m.z   M2.67_333.1441m.z   695  -0.3642946 0.000000000  0.000
M7.89_330.2630m.z   M7.89_330.2630m.z  2711  -0.3615776 0.015211976  0.002
M11.41_277.2170m.z M11.41_277.2170m.z   135  -0.3602021 0.000000000  0.000
M6.49_335.1228m.z   M6.49_335.1228m.z  3954  -0.3593036 0.000000000  0.000
M6.97_285.1002m.z   M6.97_285.1002m.z  3298  -0.3590743 0.000000000  0.000
M11.39_301.2170m.z M11.39_301.2170m.z   518  -0.3579978 0.000000000  0.000
M4.20_199.0975m.z   M4.20_199.0975m.z  3864  -0.3576654 0.000000000  0.000
M11.94_349.2109m.z M11.94_349.2109m.z  1102  -0.3574942 0.000000000  0.000
M7.42_268.1308n       M7.42_268.1308n  2207  -0.3574361 0.000000000  0.000
M1.06_194.1304n       M1.06_194.1304n  1349  -0.3572316 0.000000000  0.000
M8.58_224.1775n       M8.58_224.1775n  3754  -0.3571539 0.000000000  0.000
M6.03_360.2741m.z   M6.03_360.2741m.z  1890  -0.3569553 0.008547779  0.001
M5.22_213.1132m.z   M5.22_213.1132m.z  3508  -0.3569041 0.000000000  0.000
M5.45_368.2792m.z   M5.45_368.2792m.z   663  -0.3565857 0.000000000  0.000
M7.03_226.1209n       M7.03_226.1209n  3997  -0.3563625 0.000000000  0.000
M2.12_687.2258m.z   M2.12_687.2258m.z  4428  -0.3556519 0.000000000  0.000
M2.02_361.1040m.z   M2.02_361.1040m.z  1154  -0.3548697 0.000000000  0.000
M9.42_487.3424m.z   M9.42_487.3424m.z  3799  -0.3547908 0.000000000  0.000
M11.91_409.2356m.z M11.91_409.2356m.z   584  -0.3546491 0.000000000  0.000
M7.97_179.0713m.z   M7.97_179.0713m.z  1903  -0.3539951 0.008547779  0.001
M10.86_295.2276m.z M10.86_295.2276m.z  1869  -0.3539200 0.000000000  0.000
M4.05_373.1251m.z   M4.05_373.1251m.z  1429  -0.3538161 0.000000000  0.000
M8.07_341.2558n       M8.07_341.2558n  1180  -0.3538111 0.000000000  0.000
M8.17_144.0421n       M8.17_144.0421n  1189  -0.3536413 0.000000000  0.000
M6.81_313.2244n       M6.81_313.2244n   606  -0.3535075 0.000000000  0.000
M0.96_309.2795m.z   M0.96_309.2795m.z   696  -0.3531701 0.000000000  0.000
M2.45_318.1333m.z   M2.45_318.1333m.z  1758  -0.3527592 0.000000000  0.000
M9.20_267.1104m.z   M9.20_267.1104m.z  1559  -0.3526053 0.000000000  0.000
M0.97_256.1678n       M0.97_256.1678n  1936  -0.3523717 0.000000000  0.000
M8.58_368.2788m.z   M8.58_368.2788m.z  1132  -0.3521794 0.000000000  0.000
M10.10_487.3425m.z M10.10_487.3425m.z  3358  -0.3520306 0.000000000  0.000
M2.44_257.1049n       M2.44_257.1049n  3359  -0.3519939 0.000000000  0.000
M11.91_327.2327m.z M11.91_327.2327m.z   231  -0.3515880 0.000000000  0.000
M11.92_303.2327m.z M11.92_303.2327m.z   209  -0.3508854 0.000000000  0.000
M7.71_88.0393m.z     M7.71_88.0393m.z  6276  -0.3507926 0.000000000  0.000
M11.41_517.2093m.z M11.41_517.2093m.z  2737  -0.3507009 0.000000000  0.000
M1.19_121.1022m.z   M1.19_121.1022m.z  3036  -0.3505035 0.000000000  0.000
M3.21_331.0604m.z   M3.21_331.0604m.z  4748  -0.3494350 0.000000000  0.000
M5.57_213.1132m.z   M5.57_213.1132m.z  3183  -0.3477198 0.000000000  0.000
M8.71_374.1208n       M8.71_374.1208n  3939  -0.3467839 0.000000000  0.000
M7.50_315.1331m.z   M7.50_315.1331m.z  2885  -0.3463220 0.000000000  0.000
M7.29_163.0764m.z   M7.29_163.0764m.z  4535  -0.3461050 0.000000000  0.000
M12.60_329.2484m.z M12.60_329.2484m.z  1160  -0.3447561 0.000000000  0.000
M5.85_414.3211m.z   M5.85_414.3211m.z  3351  -0.3436226 0.008547779  0.001
M12.36_331.2623m.z M12.36_331.2623m.z  3774  -0.3435668 0.000000000  0.000
M1.87_129.0556m.z   M1.87_129.0556m.z    35  -0.3434165 0.008547779  0.001
M5.48_309.1929n       M5.48_309.1929n  1413  -0.3432013 0.000000000  0.000
M11.41_577.4237m.z M11.41_577.4237m.z  4628  -0.3428816 0.000000000  0.000
M5.61_316.2479m.z   M5.61_316.2479m.z   280  -0.3409461 0.015211976  0.002
M13.56_389.2668m.z M13.56_389.2668m.z  1930  -0.3408031 0.000000000  0.000
M5.37_398.3260m.z   M5.37_398.3260m.z  1397  -0.3405822 0.000000000  0.000
M6.72_269.1293m.z   M6.72_269.1293m.z  5473  -0.3396900 0.000000000  0.000
M7.23_208.0615m.z   M7.23_208.0615m.z  5445  -0.3388369 0.000000000  0.000
M5.51_113.0972m.z   M5.51_113.0972m.z  5970  -0.3384372 0.000000000  0.000
M8.94_388.3047m.z   M8.94_388.3047m.z  3724  -0.3379317 0.008547779  0.001
M13.56_307.2641m.z M13.56_307.2641m.z   719  -0.3376896 0.000000000  0.000
M8.08_147.0297m.z   M8.08_147.0297m.z  2295  -0.3372183 0.000000000  0.000
M6.80_169.1233m.z   M6.80_169.1233m.z  3403  -0.3370439 0.000000000  0.000
M9.67_218.1276n       M9.67_218.1276n  2572  -0.3369427 0.000000000  0.000
M1.05_183.1389m.z   M1.05_183.1389m.z   844  -0.3367319 0.008547779  0.001
M5.34_373.1136m.z   M5.34_373.1136m.z  3879  -0.3366624 0.000000000  0.000
M7.20_192.0666m.z   M7.20_192.0666m.z  5503  -0.3359187 0.000000000  0.000
M13.20_331.2641m.z M13.20_331.2641m.z   898  -0.3357811 0.000000000  0.000
M12.88_785.6511m.z M12.88_785.6511m.z  1720  -0.3357132 0.000000000  0.000
M8.68_165.0402m.z   M8.68_165.0402m.z   616  -0.3356406 0.000000000  0.000
M6.28_419.0657m.z   M6.28_419.0657m.z  3132  -0.3347184 0.000000000  0.000
M7.49_361.1390m.z   M7.49_361.1390m.z  1587  -0.3339532 0.008547779  0.001
M4.31_170.0822m.z   M4.31_170.0822m.z  4863  -0.3331032 0.000000000  0.000
M7.43_209.1183m.z   M7.43_209.1183m.z  4159  -0.3306467 0.000000000  0.000
M5.76_229.1433m.z   M5.76_229.1433m.z  4698  -0.3296711 0.008547779  0.001
M2.68_223.1077m.z   M2.68_223.1077m.z  6221  -0.3276955 0.000000000  0.000
M1.45_215.1650m.z   M1.45_215.1650m.z   697  -0.3271852 0.008547779  0.001
M7.04_313.2244n       M7.04_313.2244n  1235  -0.3267824 0.008547779  0.001
M5.01_293.0982m.z   M5.01_293.0982m.z  4218  -0.3262294 0.000000000  0.000
M11.91_573.2414m.z M11.91_573.2414m.z  2112  -0.3260741 0.000000000  0.000
M11.42_769.2361m.z M11.42_769.2361m.z  3570  -0.3249439 0.000000000  0.000
M7.63_148.0967m.z   M7.63_148.0967m.z  1787  -0.3249364 0.000000000  0.000
M5.67_213.1132m.z   M5.67_213.1132m.z  3510  -0.3248869 0.000000000  0.000
M6.96_235.0949m.z   M6.96_235.0949m.z  3626  -0.3245078 0.000000000  0.000
M0.97_352.0857m.z   M0.97_352.0857m.z  1245  -0.3238577 0.000000000  0.000
M7.91_406.0935n       M7.91_406.0935n  3905  -0.3229754 0.000000000  0.000
M2.68_335.1234m.z   M2.68_335.1234m.z  1251  -0.3228928 0.000000000  0.000
M6.72_333.1435m.z   M6.72_333.1435m.z  1186  -0.3225613 0.008547779  0.001
M10.48_540.1828n     M10.48_540.1828n  3054  -0.3223413 0.000000000  0.000
M12.87_329.2327m.z M12.87_329.2327m.z  2838  -0.3223115 0.000000000  0.000
M0.96_331.2639m.z   M0.96_331.2639m.z  1208  -0.3212408 0.000000000  0.000
M7.50_263.1247m.z   M7.50_263.1247m.z  2859  -0.3207799 0.000000000  0.000
M8.06_197.1546m.z   M8.06_197.1546m.z  3960  -0.3207157 0.008547779  0.001
M8.27_413.1166m.z   M8.27_413.1166m.z  3760  -0.3201690 0.008547779  0.001
M7.77_209.1183m.z   M7.77_209.1183m.z  5669  -0.3200637 0.000000000  0.000
M0.96_307.2640m.z   M0.96_307.2640m.z   683  -0.3195792 0.000000000  0.000
M10.17_354.1900n     M10.17_354.1900n  3752  -0.3193343 0.008547779  0.001
M2.58_225.0917m.z   M2.58_225.0917m.z  1055  -0.3190872 0.008547779  0.001
M10.81_225.1859m.z M10.81_225.1859m.z   845  -0.3189924 0.008547779  0.001
M5.87_412.3054m.z   M5.87_412.3054m.z  2701  -0.3183852 0.008547779  0.001
M5.15_246.9916m.z   M5.15_246.9916m.z  6198  -0.3173536 0.000000000  0.000
M9.41_337.0183n       M9.41_337.0183n  5106  -0.3168383 0.008547779  0.001
M9.65_277.1424m.z   M9.65_277.1424m.z  1764  -0.3165535 0.000000000  0.000
M2.62_213.1130m.z   M2.62_213.1130m.z   750  -0.3163375 0.000000000  0.000
M5.95_165.0919m.z   M5.95_165.0919m.z  4703  -0.3160857 0.000000000  0.000
M9.25_88.0393m.z     M9.25_88.0393m.z  5354  -0.3149297 0.000000000  0.000
M6.79_576.2175m.z   M6.79_576.2175m.z  2809  -0.3143799 0.000000000  0.000
M0.97_247.1700m.z   M0.97_247.1700m.z  2743  -0.3135347 0.000000000  0.000
M0.96_223.1702m.z   M0.96_223.1702m.z   848  -0.3131085 0.015211976  0.002
M6.64_203.0825m.z   M6.64_203.0825m.z  4635  -0.3126843 0.000000000  0.000
M7.71_158.0331n       M7.71_158.0331n  2256  -0.3122372 0.015211976  0.002
M7.70_120.9964m.z   M7.70_120.9964m.z  4465  -0.3122058 0.000000000  0.000
M3.82_259.1776n       M3.82_259.1776n  1525  -0.3112971 0.008547779  0.001
M8.66_161.0378m.z   M8.66_161.0378m.z  5785  -0.3107189 0.000000000  0.000
M5.51_342.2636m.z   M5.51_342.2636m.z   486  -0.3106937 0.008547779  0.001
M3.18_309.2797m.z   M3.18_309.2797m.z  5778  -0.3105456 0.000000000  0.000
M2.16_226.1203n       M2.16_226.1203n  2758  -0.3104403 0.015211976  0.002
M10.86_295.1641m.z M10.86_295.1641m.z  3735  -0.3098106 0.000000000  0.000
M1.19_165.0919m.z   M1.19_165.0919m.z   349  -0.3097857 0.000000000  0.000
M10.04_389.2695m.z M10.04_389.2695m.z  3639  -0.3092639 0.015211976  0.002
M7.63_149.1000m.z   M7.63_149.1000m.z  5001  -0.3091350 0.008547779  0.001
M7.91_186.0873m.z   M7.91_186.0873m.z  6014  -0.3090925 0.000000000  0.000
M6.26_344.0974m.z   M6.26_344.0974m.z  2726  -0.3090484 0.015211976  0.002
M7.47_147.0814m.z   M7.47_147.0814m.z  5913  -0.3087446 0.008547779  0.001
M13.15_234.1445m.z M13.15_234.1445m.z  6147  -0.3077356 0.008547779  0.001
M1.30_237.1494m.z   M1.30_237.1494m.z  2550  -0.3073582 0.000000000  0.000
M9.12_839.7233n       M9.12_839.7233n   887  -0.3073448 0.000000000  0.000
M7.31_248.1030m.z   M7.31_248.1030m.z   670  -0.3068677 0.000000000  0.000
M7.81_160.0755m.z   M7.81_160.0755m.z  4378  -0.3066027 0.000000000  0.000
M4.38_199.0975m.z   M4.38_199.0975m.z  4754  -0.3065373 0.008547779  0.001
M12.49_825.4402m.z M12.49_825.4402m.z  4511  -0.3063981 0.008547779  0.001
M10.81_307.1888m.z M10.81_307.1888m.z  1797  -0.3061577 0.008547779  0.001
M10.04_183.1389m.z M10.04_183.1389m.z  6143  -0.3052098 0.008547779  0.001
M12.50_305.2484m.z M12.50_305.2484m.z   545  -0.3051023 0.000000000  0.000
M5.19_472.3418m.z   M5.19_472.3418m.z  4537  -0.3047980 0.008547779  0.001
M0.96_313.1190m.z   M0.96_313.1190m.z  2036  -0.3032125 0.008547779  0.001
M4.24_159.1025m.z   M4.24_159.1025m.z  5224  -0.3028629 0.000000000  0.000
M5.68_312.2166m.z   M5.68_312.2166m.z   932  -0.3025249 0.015211976  0.002
M5.34_224.0839n       M5.34_224.0839n  3089  -0.3024068 0.008547779  0.001
M10.51_350.1715n     M10.51_350.1715n  3147  -0.3023299 0.008547779  0.001
M1.92_131.0620m.z   M1.92_131.0620m.z  2695  -0.3022926 0.015211976  0.002
M10.43_291.1963m.z M10.43_291.1963m.z  3991  -0.3019520 0.000000000  0.000
M9.99_198.1619n       M9.99_198.1619n  1439  -0.3016184 0.008547779  0.001
M12.35_329.2485m.z M12.35_329.2485m.z   588  -0.3008836 0.000000000  0.000
M0.55_204.1228m.z   M0.55_204.1228m.z   755  -0.3002384 0.000000000  0.000
M10.16_331.1892m.z M10.16_331.1892m.z  1804  -0.2996384 0.008547779  0.001
M2.90_187.0864m.z   M2.90_187.0864m.z  6284  -0.2994816 0.008547779  0.001
M11.52_527.1930m.z M11.52_527.1930m.z   392  -0.2994033 0.000000000  0.000
M9.39_315.1480m.z   M9.39_315.1480m.z  2811  -0.2991116 0.020800218  0.003
M12.88_585.4860m.z M12.88_585.4860m.z   336  -0.2988297 0.000000000  0.000
M6.28_318.2273m.z   M6.28_318.2273m.z  4202  -0.2987500 0.000000000  0.000
M5.73_274.1540m.z   M5.73_274.1540m.z  5100  -0.2985239 0.008547779  0.001
M10.48_281.1732m.z M10.48_281.1732m.z   877  -0.2983601 0.000000000  0.000
M2.44_197.0431m.z   M2.44_197.0431m.z  3126  -0.2983120 0.015211976  0.002
M4.98_233.0921m.z   M4.98_233.0921m.z  4799  -0.2982142 0.000000000  0.000
M6.78_417.2396m.z   M6.78_417.2396m.z  3372  -0.2977229 0.020800218  0.003
M5.61_313.2250n       M5.61_313.2250n   340  -0.2971720 0.026028689  0.004
M9.65_195.1390m.z   M9.65_195.1390m.z  2085  -0.2957419 0.015211976  0.002
M1.26_239.1651m.z   M1.26_239.1651m.z   774  -0.2954308 0.008547779  0.001
M5.93_388.3053m.z   M5.93_388.3053m.z  2208  -0.2946289 0.020800218  0.003
M0.96_327.2325m.z   M0.96_327.2325m.z   163  -0.2942328 0.008547779  0.001
M7.66_148.0928n       M7.66_148.0928n  2535  -0.2940336 0.000000000  0.000
M10.17_274.1930n     M10.17_274.1930n  1959  -0.2940057 0.008547779  0.001
M10.48_199.1703m.z M10.48_199.1703m.z   515  -0.2937443 0.000000000  0.000
M11.54_528.1997n     M11.54_528.1997n   736  -0.2937300 0.000000000  0.000
M10.78_249.1859m.z M10.78_249.1859m.z  1889  -0.2932757 0.000000000  0.000
M2.18_253.1068m.z   M2.18_253.1068m.z  4579  -0.2932002 0.000000000  0.000
M6.72_435.1144m.z   M6.72_435.1144m.z  3655  -0.2930815 0.008547779  0.001
M5.49_225.1859m.z   M5.49_225.1859m.z  5311  -0.2929737 0.008547779  0.001
M10.40_528.1772m.z M10.40_528.1772m.z  1486  -0.2927969 0.000000000  0.000
M0.96_275.2017m.z   M0.96_275.2017m.z  2570  -0.2925078 0.015211976  0.002
M11.93_328.2398n     M11.93_328.2398n  2179  -0.2924941 0.015211976  0.002
M8.24_104.0705m.z   M8.24_104.0705m.z  1730  -0.2920272 0.015211976  0.002
M5.65_259.0278m.z   M5.65_259.0278m.z  5500  -0.2915593 0.015211976  0.002
M6.13_162.0559m.z   M6.13_162.0559m.z  4608  -0.2912461 0.008547779  0.001
M5.34_213.1132m.z   M5.34_213.1132m.z  4197  -0.2911972 0.000000000  0.000
M7.92_79.9574m.z     M7.92_79.9574m.z  6176  -0.2905814 0.020800218  0.003
M5.58_197.1546m.z   M5.58_197.1546m.z  5741  -0.2902642 0.000000000  0.000
M4.53_194.0817m.z   M4.53_194.0817m.z  4709  -0.2898852 0.026028689  0.004
M5.63_326.2323m.z   M5.63_326.2323m.z  5965  -0.2895437 0.000000000  0.000
M7.66_129.0790n       M7.66_129.0790n   558  -0.2893291 0.000000000  0.000
M0.96_585.4869m.z   M0.96_585.4869m.z   733  -0.2888642 0.008547779  0.001
M0.96_329.2482m.z   M0.96_329.2482m.z   424  -0.2886978 0.008547779  0.001
M10.24_168.0776m.z M10.24_168.0776m.z   851  -0.2880705 0.008547779  0.001
M9.33_216.0423m.z   M9.33_216.0423m.z  5056  -0.2879056 0.015211976  0.002
M4.12_193.0505m.z   M4.12_193.0505m.z  5996  -0.2875026 0.020800218  0.003
M10.47_426.3567m.z M10.47_426.3567m.z   834  -0.2871098 0.015211976  0.002
M9.25_75.0684n         M9.25_75.0684n  1379  -0.2868409 0.008547779  0.001
M2.76_203.0813m.z   M2.76_203.0813m.z  6228  -0.2865486 0.026028689  0.004
M5.48_165.0919m.z   M5.48_165.0919m.z  4491  -0.2865040 0.008547779  0.001
M12.87_282.2555n     M12.87_282.2555n    20  -0.2863376 0.000000000  0.000
M6.04_247.0584m.z   M6.04_247.0584m.z  5188  -0.2856647 0.008547779  0.001
M8.08_257.1757m.z   M8.08_257.1757m.z  4902  -0.2850971 0.008547779  0.001
M7.43_288.1586m.z   M7.43_288.1586m.z  4237  -0.2848700 0.015211976  0.002
M12.88_491.2321m.z M12.88_491.2321m.z   499  -0.2843586 0.000000000  0.000
M8.86_259.1296m.z   M8.86_259.1296m.z  3144  -0.2843060 0.015211976  0.002
M7.28_332.1364n       M7.28_332.1364n  1536  -0.2836718 0.000000000  0.000
M7.25_237.1132m.z   M7.25_237.1132m.z  5469  -0.2835647 0.000000000  0.000
M8.17_203.1154n       M8.17_203.1154n    26  -0.2835242 0.015211976  0.002
M2.59_134.0610m.z   M2.59_134.0610m.z  1533  -0.2833520 0.035316033  0.006
M6.00_274.1538m.z   M6.00_274.1538m.z  5561  -0.2832671 0.015211976  0.002
M12.87_356.2210n     M12.87_356.2210n  1000  -0.2825486 0.008547779  0.001
M7.28_237.0867m.z   M7.28_237.0867m.z   483  -0.2823919 0.000000000  0.000
M6.72_353.1115m.z   M6.72_353.1115m.z  2836  -0.2820075 0.008547779  0.001
M8.42_248.1491m.z   M8.42_248.1491m.z   553  -0.2819607 0.035316033  0.006
M7.85_255.0947m.z   M7.85_255.0947m.z  3469  -0.2819365 0.000000000  0.000
M6.03_260.1855m.z   M6.03_260.1855m.z   617  -0.2811427 0.020800218  0.003
M1.99_85.0658m.z     M1.99_85.0658m.z  6028  -0.2802274 0.020800218  0.003
M10.16_309.2070m.z M10.16_309.2070m.z   753  -0.2795509 0.008547779  0.001
M6.32_155.1077m.z   M6.32_155.1077m.z  5198  -0.2794488 0.015211976  0.002
M4.91_346.0697n       M4.91_346.0697n  6124  -0.2794434 0.015211976  0.002
M10.48_610.1924n     M10.48_610.1924n  1914  -0.2791444 0.020800218  0.003
M12.88_327.2265m.z M12.88_327.2265m.z   244  -0.2791383 0.000000000  0.000
M2.63_207.1025m.z   M2.63_207.1025m.z  6042  -0.2789994 0.000000000  0.000
M5.74_251.1276m.z   M5.74_251.1276m.z  5746  -0.2782944 0.008547779  0.001
M6.99_157.0869m.z   M6.99_157.0869m.z  1748  -0.2778805 0.008547779  0.001
M10.48_439.1621m.z M10.48_439.1621m.z  2647  -0.2777876 0.015211976  0.002
M8.18_85.0284m.z     M8.18_85.0284m.z   872  -0.2775188 0.020800218  0.003
M10.22_142.0741n     M10.22_142.0741n  1678  -0.2774098 0.026028689  0.004
M1.12_141.0658m.z   M1.12_141.0658m.z  2417  -0.2760701 0.015211976  0.002
M6.90_278.1032m.z   M6.90_278.1032m.z  4236  -0.2757568 0.020800218  0.003
M5.82_550.3867m.z   M5.82_550.3867m.z  1956  -0.2753520 0.008547779  0.001
M9.74_389.2696m.z   M9.74_389.2696m.z  2470  -0.2744068 0.008547779  0.001
M1.32_163.0764m.z   M1.32_163.0764m.z  1386  -0.2737015 0.020800218  0.003
M5.92_162.0581m.z   M5.92_162.0581m.z  5435  -0.2736673 0.026028689  0.004
M5.60_257.1747m.z   M5.60_257.1747m.z  4804  -0.2733549 0.020800218  0.003
M7.84_163.0764m.z   M7.84_163.0764m.z  4087  -0.2733081 0.026028689  0.004
M0.96_350.2457n       M0.96_350.2457n   373  -0.2730850 0.030830097  0.005
M5.44_372.3104m.z   M5.44_372.3104m.z  1376  -0.2718499 0.020800218  0.003
M7.20_362.2091n       M7.20_362.2091n  4117  -0.2716622 0.020800218  0.003
M7.36_181.1233m.z   M7.36_181.1233m.z  4410  -0.2715009 0.008547779  0.001
M9.62_165.1271m.z   M9.62_165.1271m.z  5422  -0.2713547 0.026028689  0.004
M0.98_272.0357n       M0.98_272.0357n  2498  -0.2705406 0.026028689  0.004
M0.96_278.2242n       M0.96_278.2242n    59  -0.2703969 0.020800218  0.003
M11.97_280.2394n     M11.97_280.2394n   633  -0.2700077 0.030830097  0.005
M12.87_485.2152m.z M12.87_485.2152m.z   490  -0.2698206 0.000000000  0.000
